checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target_label
no checking,-0.9046043153555399,critical/other existing credit,furniture/equipment,-0.4261323789924662,no known savings,1<=X<4,-0.8701833340815202,male mar/wid,none,-1.6724592395536968,car,-0.8395941248783899,none,own,1.0270789116578085,skilled,-0.4282895663715403,nan,0,1
<0,-0.4897623840726178,critical/other existing credit,furniture/equipment,-0.8138934274677171,<100,1<=X<4,-0.8701833340815202,male div/sep,none,0.1405047057619635,life insurance,-0.9275465787730462,none,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,1
<0,-0.738667542842371,all paid,radio/tv,-0.9375941641385238,<100,1<=X<4,0.9184771676276685,female div/dep/mar,none,1.0469866784197936,real estate,-1.0154990326677027,bank,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,0
no checking,-0.9046043153555399,existing paid,new car,-0.6115062623129015,<100,1<=X<4,0.024146916773074168,male single,none,-0.7659772668958666,real estate,-0.3998318554051079,none,own,-0.7049259983890862,unskilled resident,2.3348689263480744,nan,0,1
no checking,2.2481943623946683,critical/other existing credit,new car,2.429972308954125,500<=X<1000,1<=X<4,-0.8701833340815202,male single,none,-0.7659772668958666,no known property,0.7435500452254252,bank,for free,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
0<=X<200,-0.07492045278969563,existing paid,used car,1.1330640124541778,no known savings,unemployed,-1.7645135849361147,male div/sep,none,1.0469866784197936,real estate,2.1507893075399274,none,own,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,1
<0,0.2569530922366421,all paid,furniture/equipment,0.0995071410155749,<100,4<=X<7,0.024146916773074168,male single,none,1.0469866784197936,car,-0.7516416709837335,bank,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
no checking,-0.738667542842371,existing paid,furniture/equipment,-0.5328198338288926,<100,1<=X<4,0.024146916773074168,male single,none,-0.7659772668958666,real estate,-1.0154990326677027,none,rent,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,1
no checking,-0.738667542842371,critical/other existing credit,radio/tv,-0.8769843476035439,no known savings,>=7,0.9184771676276685,female div/dep/mar,none,0.1405047057619635,life insurance,-0.22392694761579512,bank,own,-0.7049259983890862,unskilled resident,2.3348689263480744,nan,1,0
0<=X<200,1.2525737273156552,existing paid,repairs,-0.31448271695434554,<100,<1,0.9184771676276685,male single,none,-1.6724592395536968,no known property,-0.22392694761579512,none,rent,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,0
no checking,-0.4897623840726178,existing paid,education,0.47911599194518517,100<=X<500,1<=X<4,0.024146916773074168,male single,none,-0.7659772668958666,life insurance,0.3917402296467996,none,own,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,0
<0,-1.2364778603818776,critical/other existing credit,furniture/equipment,0.03996065459524388,<100,1<=X<4,-1.7645135849361147,male div/sep,none,1.0469866784197936,real estate,0.7435500452254252,none,rent,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,0
no checking,0.2569530922366421,existing paid,furniture/equipment,-0.8301978225589982,no known savings,4<=X<7,0.9184771676276685,male single,none,-0.7659772668958666,car,-0.3998318554051079,stores,own,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
no checking,0.2569530922366421,existing paid,furniture/equipment,0.24837335706640246,<100,4<=X<7,-0.8701833340815202,female div/dep/mar,none,1.0469866784197936,life insurance,-0.9275465787730462,none,rent,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
no checking,0.2569530922366421,critical/other existing credit,business,0.3075654001151839,100<=X<500,1<=X<4,0.024146916773074168,male single,none,0.1405047057619635,life insurance,-0.7516416709837335,none,own,1.0270789116578085,unskilled resident,-0.4282895663715403,1.0,1,1
<0,-0.9046043153555399,critical/other existing credit,furniture/equipment,-0.4038024465848421,no known savings,<1,-0.8701833340815202,female div/dep/mar,co applicant,0.1405047057619635,real estate,-0.7516416709837335,none,rent,1.0270789116578085,skilled,-0.4282895663715403,nan,0,1
no checking,0.2569530922366421,delayed previously,furniture/equipment,0.31181872057377896,100<=X<500,1<=X<4,-0.8701833340815202,male single,none,0.1405047057619635,life insurance,-0.048022039826482336,none,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,1
no checking,-0.9046043153555399,existing paid,new car,-0.7033070955442452,no known savings,>=7,0.9184771676276685,male single,co applicant,-0.7659772668958666,life insurance,0.8315024991200816,none,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,0,1
no checking,0.2569530922366421,existing paid,radio/tv,-0.8053867865505269,no known savings,>=7,0.9184771676276685,male single,none,-0.7659772668958666,car,-0.9275465787730462,none,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,1
no checking,-0.738667542842371,existing paid,radio/tv,-0.35169927096705245,no known savings,1<=X<4,0.9184771676276685,male single,none,1.0469866784197936,no known property,0.12788286796283044,none,for free,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
no checking,2.2481943623946683,all paid,business,0.1197104131939015,<100,1<=X<4,-1.7645135849361147,female div/dep/mar,none,-1.6724592395536968,real estate,-0.7516416709837335,stores,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
>=200,0.2569530922366421,existing paid,furniture/equipment,0.169332485210844,<100,<1,-0.8701833340815202,female div/dep/mar,none,1.0469866784197936,car,-0.8395941248783899,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
0<=X<200,-0.07492045278969563,delayed previously,used car,1.3418311582968858,no known savings,4<=X<7,0.024146916773074168,male single,none,1.0469866784197936,life insurance,0.03993041406817406,bank,rent,1.0270789116578085,high qualif/self emp/mgmt,2.3348689263480744,1.0,1,1
0<=X<200,3.2438149974736814,existing paid,new car,3.812301457997524,<100,4<=X<7,0.9184771676276685,male single,none,-0.7659772668958666,no known property,-0.7516416709837335,none,own,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,0
0<=X<200,0.2569530922366421,existing paid,radio/tv,-0.4367656801389539,<100,<1,-1.7645135849361147,male mar/wid,none,-1.6724592395536968,life insurance,-1.1914039404570154,none,own,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,0
0<=X<200,-0.738667542842371,critical/other existing credit,furniture/equipment,0.12254596016629822,<100,>=7,-1.7645135849361147,male single,none,1.0469866784197936,car,-0.6636892170890771,none,rent,2.7590838217047033,skilled,-0.4282895663715403,1.0,1,1
<0,0.2569530922366421,existing paid,used car,-0.1280455035192615,<100,4<=X<7,-0.8701833340815202,male single,none,-1.6724592395536968,no known property,-0.13597449372113873,none,for free,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,1
<0,-0.4897623840726178,existing paid,new car,-0.2694684087675477,<100,unemployed,-1.7645135849361147,female div/dep/mar,none,1.0469866784197936,car,-1.103451486562359,none,rent,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
no checking,2.2481943623946683,delayed previously,radio/tv,1.4059854085473615,no known savings,>=7,0.024146916773074168,male single,none,0.1405047057619635,car,-0.3118794015104515,bank,own,1.0270789116578085,skilled,2.3348689263480744,nan,1,1
0<=X<200,-0.9046043153555399,all paid,radio/tv,-0.788019061344597,<100,1<=X<4,0.9184771676276685,male single,none,1.0469866784197936,real estate,-1.103451486562359,stores,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,1
<0,-0.07492045278969563,critical/other existing credit,new car,-0.36729477931523435,<100,1<=X<4,0.9184771676276685,male mar/wid,guarantor,-0.7659772668958666,life insurance,-0.22392694761579512,bank,rent,1.0270789116578085,skilled,-0.4282895663715403,nan,0,0
no checking,-0.9875727016121243,existing paid,business,-0.6458872693532116,<100,4<=X<7,0.024146916773074168,female div/dep/mar,none,-0.7659772668958666,car,-0.7516416709837335,none,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,1
0<=X<200,-0.4897623840726178,existing paid,new car,-0.22693520418159696,100<=X<500,1<=X<4,-0.8701833340815202,female div/dep/mar,none,1.0469866784197936,car,-0.6636892170890771,none,rent,1.0270789116578085,skilled,-0.4282895663715403,1.0,1,0
0<=X<200,0.2569530922366421,delayed previously,radio/tv,-0.6090251587120543,100<=X<500,4<=X<7,0.024146916773074168,female div/dep/mar,none,-0.7659772668958666,life insurance,-1.103451486562359,none,rent,1.0270789116578085,skilled,-0.4282895663715403,1.0,1,1
>=200,0.7547634097761486,delayed previously,business,-0.4831977618119501,<100,>=7,0.9184771676276685,male single,none,1.0469866784197936,real estate,2.678504030907866,none,own,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,0
0<=X<200,-0.738667542842371,existing paid,radio/tv,-0.6157595827714966,<100,<1,-1.7645135849361147,male mar/wid,none,-1.6724592395536968,real estate,-1.103451486562359,none,rent,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
0<=X<200,-0.2408572253028645,existing paid,business,-0.47150113055081366,>=1000,1<=X<4,0.9184771676276685,male single,none,-0.7659772668958666,life insurance,-0.048022039826482336,none,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,1.0,1,1
<0,1.2525737273156552,existing paid,education,-0.45874116917502844,no known savings,>=7,0.9184771676276685,male single,none,1.0469866784197936,no known property,0.3917402296467996,none,own,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,0
no checking,0.7547634097761486,delayed previously,business,0.3547063685312793,100<=X<500,1<=X<4,-0.8701833340815202,male single,none,-0.7659772668958666,life insurance,-0.8395941248783899,none,own,1.0270789116578085,unskilled resident,-0.4282895663715403,nan,1,1
no checking,-0.738667542842371,existing paid,new car,-0.7692335626524688,<100,1<=X<4,0.024146916773074168,male mar/wid,none,-0.7659772668958666,real estate,-0.7516416709837335,none,own,1.0270789116578085,skilled,-0.4282895663715403,1.0,1,1
no checking,3.2438149974736814,critical/other existing credit,new car,3.7162473043075854,no known savings,>=7,-0.8701833340815202,male single,none,1.0469866784197936,no known property,2.4146466692238966,bank,for free,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,1
0<=X<200,1.2525737273156552,existing paid,used car,1.3031968307979807,<100,1<=X<4,-0.8701833340815202,male single,none,-0.7659772668958666,car,-0.048022039826482336,none,rent,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,1
<0,0.2569530922366421,all paid,furniture/equipment,1.276259134560212,<100,<1,-0.8701833340815202,male div/sep,none,-1.6724592395536968,life insurance,1.7110270380666455,bank,own,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,0
0<=X<200,-0.6556991565857866,critical/other existing credit,radio/tv,-0.8468566610218289,<100,<1,0.9184771676276685,male single,guarantor,1.0469866784197936,real estate,-1.103451486562359,none,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,1
no checking,-0.738667542842371,existing paid,radio/tv,-0.3899791550944081,<100,<1,-0.8701833340815202,female div/dep/mar,none,-0.7659772668958666,car,-0.5757367631944207,bank,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
<0,-0.738667542842371,critical/other existing credit,new car,-0.3899791550944081,<100,1<=X<4,0.9184771676276685,male single,none,1.0469866784197936,life insurance,0.21583532185748686,bank,own,1.0270789116578085,unskilled resident,-0.4282895663715403,nan,0,1
no checking,-0.2408572253028645,existing paid,business,-0.46831114020686737,<100,4<=X<7,0.9184771676276685,male single,none,-1.6724592395536968,car,-0.13597449372113873,stores,own,1.0270789116578085,skilled,-0.4282895663715403,1.0,1,1
no checking,1.2525737273156552,existing paid,radio/tv,0.11474820599220725,<100,>=7,0.9184771676276685,male single,none,-0.7659772668958666,car,-0.6636892170890771,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
no checking,2.2481943623946683,existing paid,radio/tv,2.463644429251336,no known savings,4<=X<7,0.9184771676276685,male single,none,0.1405047057619635,car,0.12788286796283044,stores,own,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
no checking,0.2569530922366421,existing paid,furniture/equipment,-0.07417011104372391,500<=X<1000,>=7,0.9184771676276685,male single,none,0.1405047057619635,no known property,-0.3118794015104515,none,rent,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
no checking,-0.9875727016121243,existing paid,furniture/equipment,-0.6675083150177367,<100,1<=X<4,0.9184771676276685,female div/dep/mar,none,-0.7659772668958666,real estate,-0.8395941248783899,none,rent,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
no checking,0.2569530922366421,existing paid,new car,-0.637026185064472,100<=X<500,<1,0.9184771676276685,male mar/wid,none,0.1405047057619635,real estate,-0.22392694761579512,none,own,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
no checking,-0.738667542842371,existing paid,education,-0.9046309305844119,<100,>=7,0.9184771676276685,male single,none,1.0469866784197936,car,0.479692683541456,bank,own,-0.7049259983890862,unskilled resident,2.3348689263480744,nan,1,0
0<=X<200,-0.738667542842371,existing paid,radio/tv,-0.12095663608826972,<100,4<=X<7,-0.8701833340815202,female div/dep/mar,none,-1.6724592395536968,real estate,-0.7516416709837335,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
no checking,0.2569530922366421,existing paid,radio/tv,-0.694800454627055,100<=X<500,4<=X<7,0.9184771676276685,male mar/wid,none,0.1405047057619635,life insurance,-0.8395941248783899,none,own,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
no checking,-1.2364778603818776,existing paid,used car,-0.7213837074932742,500<=X<1000,1<=X<4,-0.8701833340815202,male single,none,1.0469866784197936,life insurance,1.2712647685933636,none,rent,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
0<=X<200,0.2569530922366421,delayed previously,furniture/equipment,-0.4279045958502142,<100,unemployed,0.024146916773074168,female div/dep/mar,none,-0.7659772668958666,life insurance,-0.13597449372113873,none,own,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,0
<0,0.008047933466888799,existing paid,radio/tv,-0.2357962884703367,<100,<1,0.9184771676276685,female div/dep/mar,none,1.0469866784197936,life insurance,-0.6636892170890771,none,rent,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,1
<0,-0.738667542842371,critical/other existing credit,new car,0.5570935336860948,<100,>=7,0.024146916773074168,male single,co applicant,1.0469866784197936,life insurance,0.6555975913307688,none,rent,1.0270789116578085,skilled,-0.4282895663715403,1.0,1,0
0<=X<200,0.2569530922366421,existing paid,new car,-0.7178392737777783,<100,<1,0.9184771676276685,male single,none,-0.7659772668958666,real estate,-1.103451486562359,stores,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,0
no checking,-0.8216359290989554,critical/other existing credit,new car,1.4024409748318656,<100,1<=X<4,-1.7645135849361147,male single,none,1.0469866784197936,life insurance,0.3037877757521432,none,own,1.0270789116578085,unskilled resident,-0.4282895663715403,nan,1,1
no checking,-0.5727307703292022,delayed previously,new car,-0.8752121307457961,<100,1<=X<4,0.9184771676276685,male single,none,-0.7659772668958666,car,-0.7516416709837335,none,own,1.0270789116578085,unskilled resident,-0.4282895663715403,nan,1,1
0<=X<200,0.2569530922366421,delayed previously,new car,-0.4629944896336235,no known savings,1<=X<4,0.9184771676276685,female div/dep/mar,none,1.0469866784197936,car,0.5676451374361124,none,rent,1.0270789116578085,skilled,-0.4282895663715403,1.0,1,1
0<=X<200,-0.2408572253028645,delayed previously,repairs,1.039490962365086,<100,1<=X<4,-0.8701833340815202,male single,none,1.0469866784197936,real estate,0.7435500452254252,none,own,-0.7049259983890862,unskilled resident,2.3348689263480744,1.0,1,1
